Target Id,Attack Type,Attack Num,Average Total Variation Gap,Average JS Divergence
2001,BigGan,1,0.006585836165205631,0.0007537397917526523
2001,BigGan,2,0.009634874420724571,0.0012478815382393667
2001,BigGan,3,0.012630285979549719,0.00174086576102023
2001,BigGan,4,0.016442333457354272,0.0023029603431716015
2001,BigGan,5,0.019484668405872024,0.0028113015294254583
