Model Name,Target Id,Attack Type,Attack Number,Avg Pred Rating Diff,Var Pred Rating Diff,Std Pred Rating Diff,Avg Rank Diff,Var Rank Diff,Std Rank Diff,Ratio Rank 1,Composite Impact Score
IAutoRec,1689,average,1,1.3795980799666245,0.38626309764810784,0.6215006819369612,32.51724137931034,347.883577786422,18.65163740228782,0.2539787798408488,13.5747215990563
IAutoRec,1689,average,2,1.0330597727437334,0.31026175999347705,0.5570114540954046,24.83554376657825,376.353825384281,19.39984085976689,0.033819628647214856,10.346224297870867
IAutoRec,1689,average,3,1.1909322541801393,0.2764562737479104,0.5257910932565427,29.042440318302386,363.2735791769268,19.059737122450738,0.07294429708222812,12.096735909675791
IAutoRec,1689,average,4,1.2681628466230637,0.36780097043727994,0.6064659680784075,28.28183023872679,380.72410228834843,19.512152682068383,0.011936339522546418,11.813406413668618
IAutoRec,1689,average,5,1.2479105547566647,0.3911375324119637,0.6254098915207239,27.824270557029177,377.23319953391683,19.422492104102318,0.019230769230769232,11.617609240697556
