Model Name,Target Id,Attack Type,Avg Pred Rating Diff,Var Pred Rating Diff,Std Pred Rating Diff,Avg Rank Diff,Var Rank Diff,Std Rank Diff,Ratio Rank 1,Composite Impact Score
IAutoRec,1689,BigGan,1.4088974820564653,0.3968816193338402,0.6299854120008178,32.249336870026525,382.57083565817516,19.559418080765468,0.28183023872679047,13.482947759205798
IAutoRec,1689,gan,1.4093735834312533,0.30307561899422475,0.5505230412927553,34.81763925729443,333.6714338392542,18.266675500464068,0.30437665782493367,14.521850536567838
IAutoRec,1689,segment,0.39251779501933015,0.7153586900169354,0.8457887975239063,10.943633952254642,269.0008021804523,16.401243921741187,0.009283819628647215,4.540003349115879
IAutoRec,1689,average,1.3795980799666245,0.38626309764810784,0.6215006819369612,32.51724137931034,347.883577786422,18.65163740228782,0.2539787798408488,13.5747215990563
IAutoRec,1689,random,1.1584167305665385,0.2829344369326594,0.5319158175244081,26.394562334217508,391.64580982822866,19.7900431992512,0.17572944297082227,11.027498493971022
IAutoRec,1689,bandwagon,0.7774608710272879,0.3543328686149338,0.5952586569004552,15.453580901856764,341.7901464254346,18.4875673474212,0.029840848806366047,6.479557889955402
