Model Name,Target Id,Attack Type,Attack Number,Avg Pred Rating Diff,Var Pred Rating Diff,Std Pred Rating Diff,Avg Rank Diff,Var Rank Diff,Std Rank Diff,Ratio Rank 1,Composite Impact Score
IAutoRec,2001,random,1,1.1141713210807758,0.2323927904781306,0.48207135413559954,27.90318302387268,407.7942035311781,20.193915012477845,0.1942970822281167,11.627918505077549
IAutoRec,2001,random,2,1.0417638814601327,0.1908579623888904,0.4368729362055865,25.53448275862069,398.17332906207815,19.954280970811205,0.08488063660477453,10.63875595488897
IAutoRec,2001,random,3,1.081164752243508,0.20582233461475238,0.4536764646912515,26.177718832891248,386.12897899985734,19.650164859355694,0.05106100795755968,10.905947568909127
IAutoRec,2001,random,4,1.2833601046663858,0.2729323635101222,0.5224292904404597,29.819628647214856,365.68874518383706,19.12298996453842,0.06962864721485411,12.43928521972883
IAutoRec,2001,random,5,1.147836010824045,0.21918596639227636,0.46817300903862064,26.657824933687003,378.0474038923573,19.443441153570458,0.059018567639257294,11.116897222345358
